^^^ ^^ ^ alice
sat for a long
for a long time
a long time with
long time with one
time with one finger
with one finger pressed
one finger pressed upon
finger pressed upon its
pressed upon its forehead
upon its forehead the
its forehead the position
forehead the position in
the position in which
position in which you
in which you usually
which you usually see
you usually see shakespeare
usually see shakespeare in
see shakespeare in the
shakespeare in the pictures
in the pictures of
the pictures of him
pictures of him while
of him while the
him while the rest
while the rest waited
the rest waited in
rest waited in silence
waited in silence at
in silence at last
silence at last the
at last the dodo
last the dodo said
the dodo said everybody
dodo said everybody has
said everybody has won
everybody has won and
has won and all
won and all must
and all must have
all must have prizes
must have prizes but
have prizes but who
prizes but who is
but who is to
who is to give
is to give the
to give the prizes
give the prizes quite
the prizes quite a
prizes quite a chorus
quite a chorus of
a chorus of voices
chorus of voices asked
of voices asked why
voices asked why she
asked why she of
why she of course
she of course said
of course said the
course said the dodo
said the dodo pointing
the dodo pointing to
dodo pointing to alice
pointing to alice with
to alice with one
alice with one finger
with one finger and
one finger and the
finger and the whole
and the whole party
the whole party at
whole party at once
party at once crowded
at once crowded round
once crowded round her
crowded round her calling
round her calling out
her calling out in
calling out in a
out in a confused
in a confused way
a confused way prizes
confused way prizes prizes
way prizes prizes alice
prizes prizes alice had
prizes alice had no
alice had no idea
had no idea what
no idea what to
idea what to do
what to do and
to do and in
do and in despair
and in despair she
in despair she put
despair she put her
she put her hand
put her hand in
her hand in her
hand in her pocket
in her pocket and
her pocket and pulled
pocket and pulled out
and pulled out a
pulled out a box
out a box of
a box of comfits
box of comfits luckily
of comfits luckily the
comfits luckily the salt
luckily the salt water
the salt water had
salt water had not
water had not got
had not got into
not got into it
got into it and
into it and handed
it and handed them
and handed them round
handed them round as
them round as prizes
round as prizes there
as prizes there was
prizes there was exactly
there was exactly one
was exactly one a
exactly one a piece
one a piece all
a piece all round
piece all round but
all round but she
round but she must
but she must have
she must have a
must have a prize
have a prize herself
a prize herself you
prize herself you know
herself you know said
you know said the
know said the mouse
said the mouse of
the mouse of course
mouse of course the
of course the dodo
course the dodo replied
the dodo replied very
dodo replied very gravely
replied very gravely what
very gravely what else
gravely what else have
what else have you
else have you got
have you got in
you got in your
got in your pocket
in your pocket he
your pocket he went
pocket he went on
he went on turning
went on turning to
on turning to alice
turning to alice only
to alice only a
alice only a thimble
only a thimble said
a thimble said alice
thimble said alice sadly
said alice sadly hand
alice sadly hand it
sadly hand it over
hand it over here
it over here said
over here said the
here said the dodo
said the dodo then
the dodo then they
dodo then they all
then they all crowded
they all crowded round
all crowded round her
crowded round her once
round her once more
her once more while
once more while the
more while the dodo
while the dodo solemnly
the dodo solemnly presented
dodo solemnly presented the
solemnly presented the thimble
presented the thimble saying
the thimble saying we
thimble saying we beg
saying we beg your
we beg your acceptance
beg your acceptance of
your acceptance of this
acceptance of this elegant
of this elegant thimble
this elegant thimble and
elegant thimble and when
